jiscode	name	namekana	building	zipcode	address	tel	source	lat	lon	note
40384	遠賀町	おんがちょう	遠賀町役場	811-4392	遠賀郡遠賀町大字今古賀513	093-293-1234	数値地図	33.848166	130.668341	
40401	小竹町	こたけまち	小竹町役場	820-1192	鞍手郡小竹町大字勝野3349	09496-2-1212	数値地図	33.692418	130.712691	
40402	鞍手町	くらてまち	鞍手町役場	807-1392	鞍手郡鞍手町大字中山3705	0949-42-2111	数値地図	33.792112	130.674008	
40421	桂川町	けいせんまち	桂川町役場	820-0696	嘉穂郡桂川町大字土居424-1	0948-65-1100	数値地図	33.578889	130.678118	
40447	筑前町	ちくぜんまち	筑前町役場	838-0298	朝倉郡筑前町篠隈373	0946-42-3111	数値地図	33.457033	130.595183	
40448	東峰村	とうほうむら	東峰村役場	838-1792	朝倉郡東峰村大字宝珠山6425	0946-72-2311	数値地図	33.397314	130.869919	
40503	大刀洗町	たちあらいまち	大刀洗町役場	830-1298	三井郡大刀洗町大字冨多819	0942-77-0101	数値地図	33.372425	130.622454	
40522	大木町	おおきまち	大木町役場	830-0416	三潴郡大木町大字八町牟田255-1	0944-32-1013	数値地図	33.210453	130.439806	
40544	広川町	ひろかわまち	広川町役場	834-0115	八女郡広川町大字新代1804-1	0943-32-1111	数値地図	33.241499	130.551416	
40601	香春町	かわらまち	香春町役場	822-1492	田川郡香春町大字高野994	0947-32-2511	数値地図	33.668006	130.847401	
40602	添田町	そえだまち	添田町役場	824-0691	田川郡添田町大字添田2151	0947-82-1231	数値地図	33.571816	130.854088	
40604	糸田町	いとだまち	糸田町役場	822-1392	田川郡糸田町1975-1	0947-26-1231	数値地図画像	33.652736	130.778958	
40605	川崎町	かわさきまち	川崎町役場	827-8501	田川郡川崎町大字田原789-2	0947-72-3000	数値地図	33.599956	130.814915	
40608	大任町	おおとうまち	大任町役場	824-0512	田川郡大任町大字大行事3067	0947-63-3000	数値地図	33.612164	130.853742	
40609	赤村	あかむら	赤村役場	824-0432	田川郡赤村大字内田1188	0947-62-3000	数値地図	33.616692	130.870855	
40610	福智町	ふくちまち	福智町役場	822-1292	田川郡福智町金田937-2	0947-22-0555	数値地図	33.683263	130.78012	
40621	苅田町	かんだまち	苅田町役場	800-0392	京都郡苅田町富久町1-19-1	093-434-1111	数値地図	33.776006	130.980475	
40625	みやこ町	みやこまち	みやこ町役場	824-0892	京都郡みやこ町勝山上田960	0930-32-2511	数値地図	33.699236	130.920096	
40642	吉富町	よしとみまち	吉富町役場	871-8585	築上郡吉富町大字広津226-1	0979-24-1122	数値地図	33.602643	131.175951	
40646	上毛町	こうげまち	上毛町役場	871-0992	築上郡上毛町大字垂水1321-1	0979-72-3111	数値地図	33.578425	131.164207	
40647	築上町	ちくじょうまち	築上町役場	829-0392	築上郡築上町大字椎田891-2	0930-56-0300	数値地図	33.656146	131.05604	
41000	佐賀県	さがけん	佐賀県庁	840-8570	佐賀市城内1-1-59	0952-24-2111	地理院地図	33.249322	130.298799	
41201	佐賀市	さがし	佐賀市役所	840-8501	佐賀市栄町1-1	0952-24-3151	数値地図	33.263543	130.300835	
41202	唐津市	からつし	唐津市役所	847-8511	唐津市西城内1-1	0955-72-9111	数値地図	33.450103	129.96797	
41203	鳥栖市	とすし	鳥栖市役所	841-8511	鳥栖市宿町1118	0942-85-3500	数値地図	33.377758	130.506244	
41204	多久市	たくし	多久市役所	846-8501	多久市北多久町大字小侍7-1	0952-75-2112	数値地図	33.288513	130.110061	
41205	伊万里市	いまりし	伊万里市役所	848-8501	伊万里市立花町1355-1	0955-23-2111	数値地図	33.264741	129.880702	
41206	武雄市	たけおし	武雄市役所	843-8639	武雄市武雄町大字昭和12-10	0954-23-9111	地理院地図	33.194873	130.021557	
41207	鹿島市	かしまし	鹿島市役所	849-1312	鹿島市大字納富分2643-1	0954-63-2111	数値地図	33.103804	130.098603	
41208	小城市	おぎし	小城市役所	845-8511	小城市三日月町長神田2312-2	0952-37-6111	数値地図	33.273776	130.21728	
41209	嬉野市	うれしのし	嬉野市役所	849-1492	嬉野市塩田町大字馬場下甲1769	0954-66-3111	数値地図	33.128092	130.06012	
41210	神埼市	かんざきし	神埼市役所	842-8601	神埼市神埼町神埼410	0952-52-1111	数値地図	33.310732	130.373057	
41327	吉野ヶ里町	よしのがりちょう	吉野ヶ里町役場	842-8501	神埼郡吉野ヶ里町吉田321-2	0952-53-1111	数値地図	33.321148	130.398753	
41341	基山町	きやまちょう	基山町役場	841-0204	三養基郡基山町大字宮浦666	0942-92-2011	数値地図	33.426944	130.523052	
41345	上峰町	かみみねちょう	上峰町役場	849-0123	三養基郡上峰町大字坊所383-1	0952-52-2181	数値地図	33.319626	130.426137	
41346	みやき町	みやきちょう	みやき町役場	849-0113	三養基郡みやき町大字東尾737-5	0942-89-1651	数値地図	33.324943	130.45459	
41387	玄海町	げんかいちょう	玄海町役場	847-1421	東松浦郡玄海町大字諸浦348	0955-52-2111	数値地図	33.472164	129.874689	
41401	有田町	ありたちょう	有田町役場	849-4192	西松浦郡有田町立部乙2202	0955-46-2111	数値地図画像	33.210574	129.849014	
41423	大町町	おおまちちょう	大町町役場	849-2101	杵島郡大町町大字大町5017	0952-82-3111	数値地図	33.213871	130.116032	
41424	江北町	こうほくまち	江北町役場	849-0592	杵島郡江北町大字山口1651-1	0952-86-2111	数値地図	33.220464	130.15731	
41425	白石町	しろいしちょう	白石町役場	849-1192	杵島郡白石町大字福田1247-1	0952-84-2111	数値地図	33.181082	130.143493	
41441	太良町	たらちょう	太良町役場	849-1698	藤津郡太良町大字多良1番地6	0954-67-0311	数値地図	33.019436	130.179126	
42000	長崎県	ながさきけん	長崎県庁	850-8570	長崎市尾上町3-1	095-824-1111	地理院地図	32.75004	129.867251	
42201	長崎市	ながさきし	長崎市役所	850-8685	長崎市桜町2-22	095-822-8888	数値地図	32.750311	129.877906	
42202	佐世保市	させぼし	佐世保市役所	857-8585	佐世保市八幡町1-10	0956-24-1111	数値地図	33.179904	129.71509	
42203	島原市	しまばらし	島原市役所	855-8555	島原市上の町537	0957-63-1111	数値地図	32.78812	130.370526	
42204	諫早市	いさはやし	諫早市役所	854-8601	諫早市東小路町7-1	0957-22-1500	数値地図	32.844208	130.053601	
42205	大村市	おおむらし	大村市役所	856-8686	大村市玖島1-25	0957-53-4111	数値地図	32.89996	129.958217	
42207	平戸市	ひらどし	平戸市役所	859-5192	平戸市岩の上町1508-3	0950-22-4111	数値地図	33.368065	129.553671	
42208	松浦市	まつうらし	松浦市役所	859-4598	松浦市志佐町里免365	0956-72-1111	数値地図	33.341023	129.709047	
42209	対馬市	つしまし	対馬市役所	817-8510	対馬市厳原町国分1441	0920-53-6111	数値地図画像	34.202643	129.287518	
42210	壱岐市	いきし	壱岐市役所	811-5192	壱岐市郷ノ浦町本村触562	0920-48-1111	数値地図	33.749978	129.691377	
42211	五島市	ごとうし	五島市役所	853-8501	五島市福江町1-1	0959-72-6111	数値地図	32.695541	128.840815	
42212	西海市	さいかいし	西海市役所	857-2392	西海市大瀬戸町瀬戸樫浦郷2222	0959-37-0011	数値地図	32.933117	129.642962	
42213	雲仙市	うんぜんし	雲仙市役所	859-1107	雲仙市吾妻町牛口名714	0957-38-3111	数値地図	32.835214	130.187508	
42214	南島原市	みなみしまばらし	南島原市役所	859-2211	南島原市西有家町里坊96-2	0957-73-6600	数値地図	32.659716	130.297783	
42307	長与町	ながよちょう	長与町役場	851-2185	西彼杵郡長与町嬉里郷659-1	095-883-1111	数値地図	32.82517	129.875071	
42308	時津町	とぎつちょう	時津町役場	851-2198	西彼杵郡時津町浦郷274-1	095-882-2211	数値地図	32.828885	129.848527	
42321	東彼杵町	ひがしそのぎちょう	東彼杵町役場	859-3808	東彼杵郡東彼杵町蔵本郷1850-6	0957-46-1111	数値地図	33.037031	129.917149	
42322	川棚町	かわたなちょう	川棚町役場	859-3692	東彼杵郡川棚町中組郷1518-1	0956-82-3131	数値地図	33.072679	129.861562	
42323	波佐見町	はさみちょう	波佐見町役場	859-3791	東彼杵郡波佐見町宿郷660	0956-85-2111	数値地図	33.13789	129.895548	
42383	小値賀町	おぢかちょう	小値賀町役場	857-4701	北松浦郡小値賀町笛吹郷2376-1	0959-56-3111	数値地図	33.191074	129.058766	
42391	佐々町	さざちょう	佐々町役場	857-0392	北松浦郡佐々町本田原免168-2	0956-62-2101	数値地図	33.238426	129.650353	
42411	新上五島町	しんかみごとうちょう	新上五島町役場	857-4495	南松浦郡新上五島町青方郷1585-1	0959-53-1111	数値地図	32.984553	129.073401	
43000	熊本県	くまもとけん	熊本県庁	862-8570	熊本市中央区水前寺6-18-1	096-383-1111	地理院地図	32.789722	130.741667	
43100	熊本市	くまもとし	熊本市役所	860-8601	熊本市中央区手取本町1-1	096-328-2111	数値地図	32.803078	130.707897	
43101	熊本市中央区	くまもとしちゅうおうく	中央区役所	860-8618	熊本市中央区手取本町1-1	096-328-2555	数値地図	32.803218	130.708223	
43102	熊本市東区	くまもとしひがしく	東区役所	862-8555	熊本市東区東本町16-30	096-367-9111	数値地図	32.78053	130.768061	
43103	熊本市西区	くまもとしにしく	西区役所	861-5292	熊本市西区小島2丁目7-1	096-329-1111	数値地図	32.776371	130.647562	
43104	熊本市南区	くまもとしみなみく	南区役所	861-4189	熊本市南区富合町清藤405-3	096-357-4111	数値地図	32.71536	130.678922	
43105	熊本市北区	くまもとしきたく	北区役所	861-0195	熊本市北区植木町岩野238-1	096-272-1111	数値地図	32.903561	130.694263	
43202	八代市	やつしろし	八代市役所	866-8601	八代市松江城町1-25	0965-33-4111	数値地図	32.507412	130.601888	
43203	人吉市	ひとよしし	人吉市役所	868-8601	人吉市下城本町1578-1	0966-22-2111	地理院地図	32.216889	130.739392	仮庁舎（カルチャーパレス）
43204	荒尾市	あらおし	荒尾市役所	864-8686	荒尾市宮内出目390	0968-63-1111	数値地図	32.986838	130.433036	
43205	水俣市	みなまたし	水俣市役所	867-8555	水俣市陣内1-1-1	0966-61-1111	数値地図	32.211883	130.408725	
43206	玉名市	たまなし	玉名市役所	865-8501	玉名市岩崎163	0968-75-1111	地理院地図	32.935266	130.562877	
43208	山鹿市	やまがし	山鹿市役所	861-0592	山鹿市山鹿987-3	0968-44-0373	数値地図	33.016728	130.691297	
43210	菊池市	きくちし	菊池市役所	861-1392	菊池市隈府888	0968-25-7111	数値地図	32.979485	130.813241	
43211	宇土市	うとし	宇土市役所	869-0492	宇土市浦田町51	0964-22-1111	数値地図	32.687292	130.658562	
43212	上天草市	かみあまくさし	上天草市役所	869-3692	上天草市大矢野町上1514	0964-56-1111	数値地図	32.587422	130.430405	
43213	宇城市	うきし	宇城市役所	869-0592	宇城市松橋町大野85	0964-32-1111	数値地図	32.647814	130.684287	
43214	阿蘇市	あそし	阿蘇市役所	869-2695	阿蘇市一の宮町宮地504-1	0967-22-3111	地理院地図	32.952222	131.121389	
43215	天草市	あまくさし	天草市役所	863-8631	天草市東浜町8-1	0969-23-1111	数値地図	32.458621	130.19301	
43216	合志市	こうしし	合志市役所	861-1195	合志市竹迫2140	096-248-1111	数値地図	32.885996	130.789726	
43348	美里町	みさとまち	美里町役場	861-4492	下益城郡美里町馬場1100	0964-46-2111	数値地図	32.639609	130.789007	
43364	玉東町	ぎょくとうまち	玉東町役場	869-0303	玉名郡玉東町木葉759	0968-85-3111	数値地図	32.918905	130.628593	
43367	南関町	なんかんまち	南関町役場	861-0898	玉名郡南関町大字関町1316	0968-53-1111	数値地図	33.061599	130.541126	
43368	長洲町	ながすまち	長洲町役場	869-0198	玉名郡長洲町大字長洲2766	0968-78-3111	数値地図	32.929756	130.4527	
43369	和水町	なごみまち	和水町役場	865-0192	玉名郡和水町江田3886	0968-86-3111	数値地図	32.978158	130.605813	
43403	大津町	おおづまち	大津町役場	869-1292	菊池郡大津町大字大津1233	096-293-3111	数値地図	32.87899	130.868284	
43404	菊陽町	きくようまち	菊陽町役場	869-1192	菊池郡菊陽町大字久保田2800	096-232-2111	数値地図	32.862515	130.828654	
43423	南小国町	みなみおぐにまち	南小国町役場	869-2492	阿蘇郡南小国町大字赤馬場143	0967-42-1111	数値地図	33.098192	131.070724	
43424	小国町	おぐにまち	小国町役場	869-2592	阿蘇郡小国町大字宮原1567-1	0967-46-2111	数値地図	33.121568	131.068157	
43425	産山村	うぶやまむら	産山村役場	869-2703	阿蘇郡産山村山鹿488-3	0967-25-2211	数値地図	32.995747	131.216799	
43428	高森町	たかもりまち	高森町役場	869-1602	阿蘇郡高森町大字高森2168	0967-62-1111	数値地図	32.827271	131.122023	
43432	西原村	にしはらむら	西原村役場	861-2492	阿蘇郡西原村大字小森3259	096-279-3111	数値地図	32.834719	130.903036	
43433	南阿蘇村	みなみあそむら	南阿蘇村役場	869-1404	阿蘇郡南阿蘇村大字河陽1705-1	0967-67-1111	地理院地図	32.845046	131.017881	
43441	御船町	みふねまち	御船町役場	861-3296	上益城郡御船町大字御船995-1	096-282-1111	数値地図	32.714585	130.801821	
43442	嘉島町	かしままち	嘉島町役場	861-3192	上益城郡嘉島町上島530	096-237-1111	数値地図	32.740072	130.757303	
43443	益城町	ましきまち	益城町役場	861-2295	上益城郡益城町大字木山594	096-286-3111	地理院地図	32.800608	130.817015	仮設庁舎（プレハブ）
43444	甲佐町	こうさまち	甲佐町役場	861-4696	上益城郡甲佐町豊内719-4	096-234-1111	数値地図画像	32.651356	130.811466	
43447	山都町	やまとちょう	山都町役場	861-3592	上益城郡山都町浜町6	0967-72-1111	地理院地図	32.685387	130.990443	
43468	氷川町	ひかわちょう	氷川町役場	869-4814	八代郡氷川町島地642	0965-52-7111	数値地図	32.582402	130.673753	
43482	芦北町	あしきたまち	芦北町役場	869-5498	葦北郡芦北町大字芦北2015	0966-82-2511	数値地図	32.299102	130.493119	
43484	津奈木町	つなぎまち	津奈木町役場	869-5692	葦北郡津奈木町大字小津奈木2123	0966-78-3111	数値地図	32.233892	130.439621	
43501	錦町	にしきまち	錦町役場	868-0302	球磨郡錦町大字一武1587	0966-38-1111	数値地図	32.200987	130.840902	
43505	多良木町	たらぎまち	多良木町役場	868-0595	球磨郡多良木町大字多良木1648	0966-42-6111	数値地図	32.264039	130.935795	
